%time,field.Angle1,field.Angle2,field.Angle3,field.Angle4,field.Angle5,field.Angle6
1554919033215121745,-0.0726083626302,0.0,0.0,0.0,0.0,0.0
1554919033215963260,-0.0726083626302,1.0471946693,0.0,0.0,0.0,0.0
1554919033216277406,-0.0726083626302,1.0471946693,1.0471946693,0.0,0.0,0.0
1554919033216911052,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.0,0.0
1554919033217314423,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,0.0
1554919033217717051,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033218508370,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033219034802,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033219540150,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033220033866,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033220556632,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033220924555,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033221439857,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033221920312,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033222600513,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033223137702,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033223449481,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.333384876302
1554919033223942847,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033224570832,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033225205489,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033225668231,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033226257490,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033226940560,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033227801237,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033228110905,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033228709141,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033229441173,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033230082368,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033230471085,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332873549805
1554919033230926299,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033231543202,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033232041214,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033232647789,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033233059182,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033233514993,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033233979385,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033235230340,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033235883070,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033236430945,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033236828776,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033237320281,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.332362223307
1554919033237781153,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033238233415,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033238698534,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033239231478,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033240016168,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033240661838,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.33185089681
1554919033240995917,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033241564225,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033242126416,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033242904931,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033243389372,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033243877294,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033244401959,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033245027177,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033245809758,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033246247262,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033246806732,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.707675872396,-0.331339570312
1554919033247244236,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.331339570312
1554919033248129841,-0.073631015625,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.330828243815
1554919033248637809,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.330828243815
1554919033249023535,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.330828243815
1554919033249650735,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.330828243815
1554919033250144765,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.708698525391,-0.330828243815
1554919033250669224,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330828243815
1554919033250954273,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033251623025,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033251962141,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033252292765,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033252845176,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033253085566,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033253415653,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033253630109,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033253879437,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033254162034,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033254428523,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.709721178385,-0.330316917318
1554919033254605504,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033254903173,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033255219735,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033255500742,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033255750010,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033256010773,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033256216637,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033256378058,-0.0731196891276,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033256659461,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033256882760,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033257159725,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033257421585,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.711766484375,-0.330316917318
1554919033257566438,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033257786104,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033258178550,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033258429685,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033258596421,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033258830876,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033259094898,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033259320222,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033259571107,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033259820349,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033260101217,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033260376698,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033260551062,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033260708734,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033261047969,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033261241996,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033261493167,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033261654323,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.713811790365,-0.330316917318
1554919033261837688,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330316917318
1554919033262062721,-0.0726083626302,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033262224631,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033262459510,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033262652780,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033262823516,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033262975705,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033263200674,-0.0720970361328,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033263383748,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033263548932,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033263694014,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033263869954,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033264034437,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.330828243815
1554919033264157224,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033264323587,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033264489389,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033264671427,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033264816188,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033264986906,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
1554919033265132875,-0.0715857096354,1.0471946693,1.0471946693,1.0471946693,0.715857096354,-0.331339570312
