%time,field.Angle1,field.Angle2,field.Angle3,field.Angle4,field.Angle5,field.Angle6
1554403401056679387,-0.226517638346,0.0,0.0,0.0,0.0,0.0
1554403401056868588,-0.226517638346,-0.154931928711,0.0,0.0,0.0,0.0
1554403401057004463,-0.226517638346,-0.154931928711,-0.046530711263,0.0,0.0,0.0
1554403401057158427,-0.226517638346,-0.154931928711,-0.046530711263,0.0398834667969,0.0,0.0
1554403401057312379,-0.226517638346,-0.154931928711,-0.046530711263,0.0398834667969,0.0792556070964,0.0
1554403401057501039,-0.226517638346,-0.154931928711,-0.046530711263,0.0398834667969,0.0792556070964,-0.00562459147135
1554403401064321674,-0.289410797526,-0.154931928711,-0.046530711263,0.0398834667969,0.0792556070964,-0.00562459147135
1554403401064492119,-0.289410797526,-0.124763665365,-0.046530711263,0.0398834667969,0.0792556070964,-0.00562459147135
1554403401064641556,-0.289410797526,-0.124763665365,0.00204530598958,0.0398834667969,0.0792556070964,-0.00562459147135
1554403401064844797,-0.289410797526,-0.124763665365,0.00204530598958,0.0332362223307,0.0792556070964,-0.00562459147135
1554403401065032922,-0.289410797526,-0.124763665365,0.00204530598958,0.0332362223307,0.0143171419271,-0.00562459147135
1554403401065214315,-0.289410797526,-0.124763665365,0.00204530598958,0.0332362223307,0.0143171419271,-0.154420602214
1554403401072940633,-0.165669785156,-0.124763665365,0.00204530598958,0.0332362223307,0.0143171419271,-0.154420602214
1554403401073069562,-0.165669785156,-0.153909275716,0.00204530598958,0.0332362223307,0.0143171419271,-0.154420602214
1554403401073224016,-0.165669785156,-0.153909275716,-0.0536892822266,0.0332362223307,0.0143171419271,-0.154420602214
1554403401073430833,-0.165669785156,-0.153909275716,-0.0536892822266,0.0460193847656,0.0143171419271,-0.154420602214
1554403401073566037,-0.165669785156,-0.153909275716,-0.0536892822266,0.0460193847656,0.106355911458,-0.154420602214
1554403401073722890,-0.165669785156,-0.153909275716,-0.0536892822266,0.0460193847656,0.106355911458,0.127831624349
1554403401080039243,-0.32009038737,-0.153909275716,-0.0536892822266,0.0460193847656,0.106355911458,0.127831624349
1554403401080224303,-0.32009038737,-0.119650400391,-0.0536892822266,0.0460193847656,0.106355911458,0.127831624349
1554403401080361064,-0.32009038737,-0.119650400391,0.0138058154297,0.0460193847656,0.106355911458,0.127831624349
1554403401080521934,-0.32009038737,-0.119650400391,0.0138058154297,0.0521553027344,0.106355911458,0.127831624349
1554403401080634501,-0.32009038737,-0.119650400391,0.0138058154297,0.0521553027344,0.0122718359375,0.127831624349
1554403401080730574,-0.32009038737,-0.119650400391,0.0138058154297,0.0521553027344,0.0122718359375,-0.216291108398
1554403401088241697,-0.235721515299,-0.119650400391,0.0138058154297,0.0521553027344,0.0122718359375,-0.216291108398
1554403401088250899,-0.235721515299,-0.150329990234,0.0138058154297,0.0521553027344,0.0122718359375,-0.216291108398
1554403401088439233,-0.235721515299,-0.150329990234,-0.0460193847656,0.0521553027344,0.0122718359375,-0.216291108398
1554403401088649436,-0.235721515299,-0.150329990234,-0.0460193847656,0.0562459147135,0.0122718359375,-0.216291108398
1554403401088798479,-0.235721515299,-0.150329990234,-0.0460193847656,0.0562459147135,0.0859028515625,-0.216291108398
1554403401088985547,-0.235721515299,-0.150329990234,-0.0460193847656,0.0562459147135,0.0859028515625,-0.0347702018229
1554403401096195512,-0.229585597331,-0.150329990234,-0.0460193847656,0.0562459147135,0.0859028515625,-0.0347702018229
1554403401096377909,-0.229585597331,-0.138058154297,-0.0460193847656,0.0562459147135,0.0859028515625,-0.0347702018229
1554403401096583486,-0.229585597331,-0.138058154297,-0.029656936849,0.0562459147135,0.0859028515625,-0.0347702018229
1554403401096690570,-0.229585597331,-0.138058154297,-0.029656936849,0.0429514257812,0.0859028515625,-0.0347702018229
1554403401096897245,-0.229585597331,-0.138058154297,-0.029656936849,0.0429514257812,0.0577798942057,-0.0347702018229
1554403401097053797,-0.229585597331,-0.138058154297,-0.029656936849,0.0429514257812,0.0577798942057,-0.0429514257812
1554403401104692217,-0.255663248698,-0.138058154297,-0.029656936849,0.0429514257812,0.0577798942057,-0.0429514257812
1554403401104829029,-0.255663248698,-0.138058154297,-0.029656936849,0.0429514257812,0.0577798942057,-0.0429514257812
1554403401105042840,-0.255663248698,-0.138058154297,-0.0214757128906,0.0429514257812,0.0577798942057,-0.0429514257812
1554403401105238661,-0.255663248698,-0.138058154297,-0.0214757128906,0.04908734375,0.0577798942057,-0.0429514257812
1554403401105414783,-0.255663248698,-0.138058154297,-0.0214757128906,0.04908734375,0.04908734375,-0.0429514257812
1554403401105595721,-0.255663248698,-0.138058154297,-0.0214757128906,0.04908734375,0.04908734375,-0.0659611181641
1554403401111997094,-0.24748202474,-0.138058154297,-0.0214757128906,0.04908734375,0.04908734375,-0.0659611181641
1554403401112157051,-0.24748202474,-0.13550152181,-0.0214757128906,0.04908734375,0.04908734375,-0.0659611181641
1554403401112295865,-0.24748202474,-0.13550152181,-0.0163624479167,0.04908734375,0.04908734375,-0.0659611181641
1554403401112481452,-0.24748202474,-0.13550152181,-0.0163624479167,0.0332362223307,0.04908734375,-0.0659611181641
1554403401112626688,-0.24748202474,-0.13550152181,-0.0163624479167,0.0332362223307,0.0378381608073,-0.0659611181641
1554403401112793837,-0.24748202474,-0.13550152181,-0.0163624479167,0.0332362223307,0.0378381608073,-0.043974078776
1554403401120410078,-0.205553251953,-0.13550152181,-0.0163624479167,0.0332362223307,0.0378381608073,-0.043974078776
1554403401120445723,-0.205553251953,-0.144194072266,-0.0163624479167,0.0332362223307,0.0378381608073,-0.043974078776
1554403401120588137,-0.205553251953,-0.144194072266,-0.0378381608073,0.0332362223307,0.0378381608073,-0.043974078776
1554403401120789986,-0.205553251953,-0.144194072266,-0.0378381608073,0.0347702018229,0.0378381608073,-0.043974078776
1554403401120997240,-0.205553251953,-0.144194072266,-0.0378381608073,0.0347702018229,0.0756763216146,-0.043974078776
1554403401121099236,-0.205553251953,-0.144194072266,-0.0378381608073,0.0347702018229,0.0756763216146,0.0286342838542
1554403401128239233,-0.197372027995,-0.144194072266,-0.0378381608073,0.0347702018229,0.0756763216146,0.0286342838542
1554403401128346078,-0.197372027995,-0.136012848307,-0.0378381608073,0.0347702018229,0.0756763216146,0.0286342838542
1554403401128602541,-0.197372027995,-0.136012848307,-0.0480646907552,0.0347702018229,0.0756763216146,0.0286342838542
1554403401128754399,-0.197372027995,-0.136012848307,-0.0480646907552,0.0265889778646,0.0756763216146,0.0286342838542
