%time,field.Angle1,field.Angle2,field.Angle3,field.Angle4,field.Angle5,field.Angle6
1554918205851836635,-0.0598252001953,1.0471946693,1.0471946693,1.0471946693,1.0471946693,-0.417242421875
1554918205852516486,-0.0598252001953,1.0471946693,1.0471946693,1.0471946693,1.0471946693,-0.417242421875
1554918205853339192,-0.0598252001953,1.0471946693,0.971520345052,1.0471946693,1.0471946693,-0.417242421875
1554918205853785575,-0.0598252001953,1.0471946693,0.971520345052,1.0471946693,1.0471946693,-0.417242421875
1554918205854227288,-0.0598252001953,1.0471946693,0.971520345052,1.0471946693,0.617682408854,-0.417242421875
1554918205854625080,-0.0598252001953,1.0471946693,0.971520345052,1.0471946693,0.617682408854,-0.319067734375
1554918205855353549,-0.0593138736979,1.0471946693,0.971520345052,1.0471946693,0.617682408854,-0.319067734375
1554918205855932515,-0.0593138736979,1.0471946693,0.971520345052,1.0471946693,0.617682408854,-0.319067734375
1554918205856398723,-0.0593138736979,1.0471946693,0.970497692057,1.0471946693,0.617682408854,-0.319067734375
1554918205856999118,-0.0593138736979,1.0471946693,0.970497692057,1.0471946693,0.617682408854,-0.319067734375
1554918205857500816,-0.0593138736979,1.0471946693,0.970497692057,1.0471946693,0.616659755859,-0.319067734375
1554918205857767922,-0.0593138736979,1.0471946693,0.970497692057,1.0471946693,0.616659755859,-0.319067734375
1554918205857893456,-0.0598252001953,1.0471946693,0.970497692057,1.0471946693,0.616659755859,-0.319067734375
1554918205858018064,-0.0598252001953,1.0471946693,0.970497692057,1.0471946693,0.616659755859,-0.319067734375
1554918205858318279,-0.0598252001953,1.0471946693,0.969475039062,1.0471946693,0.616659755859,-0.319067734375
1554918205858537884,-0.0598252001953,1.0471946693,0.969475039062,1.0471946693,0.616659755859,-0.319067734375
1554918205858793399,-0.0598252001953,1.0471946693,0.969475039062,1.0471946693,0.615637102865,-0.319067734375
1554918205859028551,-0.0598252001953,1.0471946693,0.969475039062,1.0471946693,0.615637102865,-0.319067734375
1554918205859146641,-0.0603365266927,1.0471946693,0.969475039062,1.0471946693,0.615637102865,-0.319067734375
1554918205859230045,-0.0603365266927,1.0471946693,0.969475039062,1.0471946693,0.615637102865,-0.319067734375
1554918205859360873,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205859514554,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205859634068,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205859781728,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205859890187,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860045251,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860159288,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860301037,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860468645,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860604238,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860758958,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205860893053,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205861025672,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205861169810,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.615637102865,-0.319067734375
1554918205861325727,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.61461444987,-0.319067734375
1554918205861439644,-0.0603365266927,1.0471946693,0.968452386068,1.0471946693,0.61461444987,-0.319067734375
