%time,field.Angle1,field.Angle2,field.Angle3,field.Angle4,field.Angle5,field.Angle6
1554403446938595227,-0.241346106771,0.0,0.0,0.0,0.0,0.0
1554403446938759436,-0.241346106771,0.00818122395833,0.0,0.0,0.0,0.0
1554403446938950857,-0.241346106771,0.00818122395833,-0.019430406901,0.0,0.0,0.0
1554403446939205256,-0.241346106771,0.00818122395833,-0.019430406901,0.0429514257812,0.0,0.0
1554403446939350139,-0.241346106771,0.00818122395833,-0.019430406901,0.0429514257812,0.00409061197917,0.0
1554403446939578225,-0.241346106771,0.00818122395833,-0.019430406901,0.0429514257812,0.00409061197917,-0.438718134766
1554403446947056081,-0.248504677734,0.00818122395833,-0.019430406901,0.0429514257812,0.00409061197917,-0.438718134766
1554403446947312583,-0.248504677734,0.0593138736979,-0.019430406901,0.0429514257812,0.00409061197917,-0.438718134766
1554403446947633231,-0.248504677734,0.0593138736979,0.0485760172526,0.0429514257812,0.00409061197917,-0.438718134766
1554403446947927022,-0.248504677734,0.0593138736979,0.0485760172526,0.0889708105469,0.00409061197917,-0.438718134766
1554403446948159646,-0.248504677734,0.0593138736979,0.0485760172526,0.0889708105469,-0.0214757128906,-0.438718134766
1554403446948439309,-0.248504677734,0.0593138736979,0.0485760172526,0.0889708105469,-0.0214757128906,-0.552232617188
1554403446954464724,-0.297592021484,0.0593138736979,0.0485760172526,0.0889708105469,-0.0214757128906,-0.552232617188
1554403446954696211,-0.297592021484,0.0848801985677,0.0485760172526,0.0889708105469,-0.0214757128906,-0.552232617188
1554403446954959060,-0.297592021484,0.0848801985677,0.0961293815104,0.0889708105469,-0.0214757128906,-0.552232617188
1554403446955150426,-0.297592021484,0.0848801985677,0.0961293815104,0.108401217448,-0.0214757128906,-0.552232617188
1554403446955289270,-0.297592021484,0.0848801985677,0.0961293815104,0.108401217448,-0.0460193847656,-0.552232617188
1554403446955436452,-0.297592021484,0.0848801985677,0.0961293815104,0.108401217448,-0.0460193847656,-0.657565875651
1554403446962387693,-0.223961005859,0.0848801985677,0.0961293815104,0.108401217448,-0.0460193847656,-0.657565875651
1554403446962528540,-0.223961005859,0.0572685677083,0.0961293815104,0.108401217448,-0.0460193847656,-0.657565875651
1554403446962737419,-0.223961005859,0.0572685677083,0.0470420377604,0.108401217448,-0.0460193847656,-0.657565875651
1554403446962935488,-0.223961005859,0.0572685677083,0.0470420377604,0.0920387695313,-0.0460193847656,-0.657565875651
1554403446963040679,-0.223961005859,0.0572685677083,0.0470420377604,0.0920387695313,-0.00869255045573,-0.657565875651
1554403446963157818,-0.223961005859,0.0572685677083,0.0470420377604,0.0920387695313,-0.00869255045573,-0.520019047852
1554403446970968878,-0.280206920573,0.0572685677083,0.0470420377604,0.0920387695313,-0.00869255045573,-0.520019047852
1554403446971176721,-0.280206920573,0.0838575455729,0.0470420377604,0.0920387695313,-0.00869255045573,-0.520019047852
1554403446971365633,-0.280206920573,0.0838575455729,0.0889708105469,0.0920387695313,-0.00869255045573,-0.520019047852
1554403446971554598,-0.280206920573,0.0838575455729,0.0889708105469,0.0894821370443,-0.00869255045573,-0.520019047852
1554403446971770471,-0.280206920573,0.0838575455729,0.0889708105469,0.0894821370443,-0.0460193847656,-0.520019047852
1554403446971877103,-0.280206920573,0.0838575455729,0.0889708105469,0.0894821370443,-0.0460193847656,-0.644271386719
1554403446978923482,-0.23367620931,0.0838575455729,0.0889708105469,0.0894821370443,-0.0460193847656,-0.644271386719
1554403446978930620,-0.23367620931,0.093061422526,0.0889708105469,0.0894821370443,-0.0460193847656,-0.644271386719
1554403446979172550,-0.23367620931,0.093061422526,0.0899934635417,0.0894821370443,-0.0460193847656,-0.644271386719
1554403446979321674,-0.23367620931,0.093061422526,0.0899934635417,0.114537135417,-0.0460193847656,-0.644271386719
1554403446979471169,-0.23367620931,0.093061422526,0.0899934635417,0.114537135417,-0.0286342838542,-0.644271386719
1554403446979632207,-0.23367620931,0.093061422526,0.0899934635417,0.114537135417,-0.0286342838542,-0.61461444987
1554403446986357541,-0.260776513672,0.093061422526,0.0899934635417,0.114537135417,-0.0286342838542,-0.61461444987
1554403446986541756,-0.260776513672,0.0424400992839,0.0899934635417,0.114537135417,-0.0286342838542,-0.61461444987
1554403446986691672,-0.260776513672,0.0424400992839,0.024543671875,0.114537135417,-0.0286342838542,-0.61461444987
1554403446986810302,-0.260776513672,0.0424400992839,0.024543671875,0.0726083626302,-0.0286342838542,-0.61461444987
1554403446986920156,-0.260776513672,0.0424400992839,0.024543671875,0.0726083626302,-0.0224983658854,-0.61461444987
1554403446987068896,-0.260776513672,0.0424400992839,0.024543671875,0.0726083626302,-0.0224983658854,-0.51439445638
1554403446994654795,-0.290433450521,0.0424400992839,0.024543671875,0.0726083626302,-0.0224983658854,-0.51439445638
1554403446994796710,-0.290433450521,0.0705630566406,0.024543671875,0.0726083626302,-0.0224983658854,-0.51439445638
1554403446995043828,-0.290433450521,0.0705630566406,0.0726083626302,0.0726083626302,-0.0224983658854,-0.51439445638
1554403446995280384,-0.290433450521,0.0705630566406,0.0726083626302,0.0848801985677,-0.0224983658854,-0.51439445638
